timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
1782305476.318,0.150,0.000,3.253,3.425,0.276
1782305476.418,0.150,0.000,3.221,3.435,0.263
1782305476.518,0.150,0.000,3.221,3.435,0.263
1782305476.618,0.150,0.000,3.200,3.435,0.279
1782305476.718,0.150,0.000,3.200,3.435,0.279
1782305476.818,0.150,0.000,3.166,3.425,0.285
1782305476.918,0.150,0.000,3.166,3.425,0.285
1782305477.018,0.150,0.000,3.129,3.426,0.283
1782305477.118,0.150,0.000,3.129,3.426,0.283
1782305477.218,0.150,0.000,3.086,3.431,0.302
1782305477.318,0.150,0.000,3.086,3.431,0.302
1782305477.418,0.150,0.000,3.060,3.410,0.298
1782305477.518,0.150,0.000,3.060,3.410,0.298
1782305477.618,0.150,0.000,3.028,3.405,0.285
1782305477.718,0.150,0.000,3.028,3.405,0.285
1782305477.818,0.150,0.000,3.004,3.420,0.307
1782305477.918,0.150,0.000,3.004,3.420,0.307
1782305478.018,0.150,0.000,2.994,3.430,0.278
1782305478.118,0.150,0.000,2.994,3.430,0.278
1782305478.218,0.150,0.000,2.961,3.419,0.292
1782305478.318,0.150,0.000,2.961,3.419,0.292
1782305478.418,0.150,0.000,2.904,3.411,0.303
1782305478.518,0.150,0.000,2.904,3.411,0.303
1782305478.618,0.150,0.000,2.868,3.417,0.293
1782305478.718,0.150,0.000,2.868,3.417,0.293
1782305478.818,0.150,0.000,2.863,3.411,0.286
1782305478.918,0.150,0.000,2.863,3.411,0.286
1782305479.018,0.150,0.000,2.837,3.429,0.303
1782305479.118,0.150,0.000,2.837,3.429,0.303
1782305479.218,0.150,0.000,2.811,3.404,0.294
1782305479.318,0.150,0.000,2.811,3.404,0.294
1782305479.418,0.150,0.000,2.786,3.396,0.312
1782305479.518,0.150,0.000,2.786,3.396,0.312
1782305479.618,0.150,0.000,2.755,3.395,0.315
1782305479.718,0.150,0.000,2.755,3.395,0.315
1782305479.818,0.150,0.000,2.700,3.398,0.305
1782305479.918,0.150,0.000,2.700,3.398,0.305
1782305480.018,0.150,0.000,2.684,3.402,0.308
1782305480.118,0.150,0.000,2.684,3.402,0.308
1782305480.218,0.150,0.000,2.648,3.391,0.313
1782305480.318,0.150,0.000,2.648,3.391,0.313
1782305480.418,0.150,0.000,2.628,3.386,0.324
1782305480.518,0.150,0.000,2.628,3.386,0.324
1782305480.618,0.150,0.000,2.594,3.406,0.321
1782305480.718,0.150,0.000,2.594,3.406,0.321
1782305480.818,0.150,0.000,2.567,3.401,0.317
1782305480.918,0.150,0.000,2.567,3.401,0.317
1782305481.018,0.150,0.000,2.533,3.383,0.323
1782305481.118,0.150,0.000,2.533,3.383,0.323
1782305481.218,0.150,0.000,2.507,3.379,0.335
1782305481.318,0.150,0.000,2.507,3.379,0.335
1782305481.418,0.150,0.000,2.453,3.375,0.323
1782305481.518,0.150,0.000,2.453,3.375,0.323
1782305481.618,0.150,0.000,2.430,3.387,0.344
1782305481.718,0.150,0.000,2.430,3.387,0.344
